id	tokens	sentiment
3223	[',']	0
5798	['ma', 'uroczą', ',', 'szatę', 'graficzną', '-', 'z', 'jednej', 'strony', 'subtelną', ',', 'z', 'drugiej', 'wyrazistą', '.']	1
16919	['gps', ',', 'który', 'mimo', 'wszystkich', 'ustawień', 'nie', 'może', 'złapać', 'lokalizacji']	0
34031	['które']	0
32818	['ładny']	1
32859	['ciekawe', 'hafty']	1
27826	['psiknięciu', 'jest', 'drażniąca', 'i', 'mdława']	-1
19496	['kiepskiej']	0
2441	['drugie']	0
31677	['perfumerii']	0
27641	['żadnego', 'wrażenia']	0
34888	['mojego']	0
30034	['na', 'półeczce']	0
35236	['innych', 'perfum']	0
36124	['.']	0
2398	['moim', 'zdaniem', 'masło', 'jest', 'bardzo', 'dobre', ',', 'po', 'dłuższym', 'stosowaniu', 'się', 'nudzi']	0
10653	['zakupioną', 'rzecz']	0
31204	['ta']	0
30326	['fajne', 'dla', 'starszej', 'kobiety', 'takiej', 'z', 'czerwoną', 'pomadką', 'na', 'ustach']	1
17026	['za', 'obsługę', 'pierwszy', 'raz', 'spotkał', 'em', 'się', 'z', 'czymś', 'takim']	0
23381	['nieba']	0
16603	['wszystkim']	0
13856	['do', 'demakijażu']	0
8549	['sposrod', 'innych', 'lokali']	0
19313	['dodtakowo']	0
35251	['bardzo']	0
24632	['nie', 'słodki']	1
1686	['świecy']	0
35854	['niepowtarzalnego', 'charakteru']	1
35000	['ciekawy']	1
1893	['przepyszne']	0
32861	['kolory']	0
16570	['serwowanych']	0
39553	['wewnętrzne']	0
21481	['ta']	0
31061	['przepiękny', ',', 'prosty', 'flakon']	1
21556	['farba', 'to', 'niszczyciel']	0
27520	['bardzo', 'przyjemny']	1
19074	['nic']	0
36032	['już']	0
7854	['krewetki', 'i', 'kalmary', ',', 'które', 'zamówiła', 'm', ',']	0
26206	['się']	0
7096	[',']	0
4506	['potem', 'było', 'coraz', 'lepiej', ',', 'ogólnie', 'polecam', ',', 'bo', 'schudła', 'm', '4', ',', '5', 'k']	1
13313	[',']	0
3970	['.']	0
15130	['się']	0
12466	['brakiem', 'ciepłej', 'wody']	0
39407	['nie']	0
10878	['ładny']	1
38018	['W', 'stanie', 'obrzydzenia', 'przyprawiającego', 'o', 'nowe', 'mdłości']	0
4553	['farba', 'ładna', 'choć', 'trzyma', 'się', 'krótko', 'i', 'trochę', 'droga', ',', 'z', 'chęcią', 'by', 'm', 'zatrzymała', 'ten', 'kolor', 'na', 'dłużej', 'bo', 'bardzo', 'mi', 'się', 'podoba', '.']	1
13975	['zupa', 'typu', 'barszcz']	0
10143	['.']	0
16495	['oczekiwania']	0
20658	['lepiej', 'zrobić', 'sobie', 'taki', 'ze', 'świeżych', 'warzyw', 'i', 'owców', 'niż', 'karmić', 'nasz', 'organizm', 'bezużyteczną', 'chemią']	0
22489	['tam']	0
40208	['się']	0
36176	['idealny']	1
29941	['długo', 'się', 'utrzymują']	1
22473	['z', 'normalnego', 'życia']	0
38747	['ponadczasową']	0
25949	['koronkowe', 'stringi', 'z', 'pep', 'co', 'po', 'jednym', '/', 'dwóch', 'praniach']	0
32106	['oryginalny']	1
11072	['niestety', 'rozczarowała', 'm', 'się', '.', '.', '.', 'sosu', 'w', 'ogóle', 'nie', 'było', 'czuć', ',', 'mięso', 'bez', 'smaku', ',', 'tylko', 'jeden', 'rodzaj', 'surówki']	-1
41029	['.']	0
9560	['niemałych']	0
33057	['świetnie']	1
5472	['rano']	0
28090	['w', 'ogóle']	0
3358	['jedyną', 'niedogodnością', 'są', 'czasami', 'konieczne', 'nadgodziny', 'ale', 'to', 'raczej', 'okazjonalnie', 'niż', 'regularnie']	-1
13002	['do', 'najmilszych']	1
20468	[',']	0
1187	['jak', 'zawsze', 'jestem', 'zadowolona', 'z', 'wszystkich', 'ubrań', 'u', 'nich', 'kupionych', 'tak', 'tym', 'razem', 'trafił', 'mi', 'się', 'bubel', ',', 'spódnica', 'rozeszła', 'się', 'na', 'szwie']	0
20233	['przestaje', 'działać', 'w', 'momencie', 'napotkania', 'na', 'jakikolwiek', 'opór']	0
3605	['przeciwdeszczowej']	0
40843	[',']	0
17267	['później']	0
34510	['nazwie']	0
11750	['mocno']	0
32305	['.']	0
35762	['firma', 'ta']	0
7000	['walcie', 'śmiało']	0
32887	['jest', 'solidnie', 'wykonany']	1
6188	['bardzo', 'godne', 'polecenia']	1
28351	[',']	0
9975	['złożony', 'z', 'dwóch', 'liter']	0
39797	[',', 'aby', 'mogły', 'wziąć', 'do', 'rączki', 'te', 'piękne', 'stworzenia']	0
11638	['-', 'amatorzy', ',', 'którzy', 'pomimo', 'braku', 'talentu', 'zyskali', 'rzes', 'zę', 'oddanych', 'fanów', 'traktujących', 'ich', 'filmy', 'jako', 'dzieła', 'sztuki']	1
3822	['uśmiechnięte']	0
22665	['bezduszną']	0
27110	['każdemu']	0
38649	['tę', 'okazję']	0
24030	['powagi']	0
40282	['przystojnego', 'młodego', 'mężczyznę']	0
805	['przyjemnie', ',', 'komfortowo', 'i', 'smacznie', 'lecz', 'bardzo', 'uboga', 'oferta', '.']	1
72	['Warszawie']	0
33993	['flakonika']	0
6186	['bardzo']	0
22548	['przecież']	0
32217	['doskonale']	0
28080	['zapachów']	0
217	['z', 'dojazdem', 'i', 'miejscem', 'do', 'parkowania']	0
654	['po', 'profesjonalnym', 'podejściu', 'do', 'tematu', 'menagera', 'Kuby', 'i', 'kelnera', 'Wojtka', ',', 'którzy', 'wzięli', 'na', 'klatę', 'zaistniałą', 'sytuację']	1
18785	['tak', 'okropnie', ',', 'że', 'brak', 'trwałości', 'produktu', 'można', 'już', 'uznać', 'za', 'zaletę']	-1
22142	[',']	0
21294	['toniku']	0
16004	['opóźnieniu', 'przesyłki']	0
36201	['już', 'dawno']	0
34568	['zakupić', 'go', 'w', 'dobrej', 'cenie']	1
34203	['z', 'ulubionych', 'perfum', ',', 'najlepsze', 'od', 'd&', 'g']	1
16592	['jeden', 'z', 'droższych']	0
32281	['rewelacyjnie', 'sprawdza', 'się', 'pod', 'gładkie', 'wymagające', 'sukienki', 'wieczorowe', ',', 'ale', 'i', 'na', 'codzień', '.']	0
20841	['zbyt', 'duzo', 'kosmetyku']	-1
16302	['z', 'rozmiarem', 'xs']	0
36309	['.']	0
30468	['każdego', 'faceta']	0
24910	['pasuje', 'bardziej', 'do', 'minimalizmu', ',', 'niż', 'przekombinowanych', 'ciuchów', 'i', 'tony', 'świecidełek']	0
12075	['jedzenie']	0
11517	['nawet', 'przywiezione', 'w', 'końcu']	0
11744	[',']	0
35807	['dotąd']	0
41382	['nie', 'był', 'em', 'szczęśliwy', '.']	-1
29268	['.']	0
18307	[',']	0
16875	['htc']	0
19109	[',']	0
36237	['tak', 'pachnący', 'facet', 'robi', 'wrażenie', 'prawdziwego', 'samca', 'który']	0
28307	['którą']	0
8557	[',']	0
27683	['mających', 'w', 'sobie', 'tę', 'nutę']	0
28800	['-', 'niezwykły']	1
2425	[',']	0
27570	['jest', 'po', 'prostu', 'uroczy', 'i', 'otulający', 'spokojem']	1
28753	['nastoletnich']	0
16704	['kompletnie']	0
17104	['chyba']	0
2097	['ogólnie', 'fajna', 'atmosfera', 'i', 'przytulne', 'sale', ',', 'ceny', 'w', 'barze', 'myślę', 'trochę', 'za', 'wysokie', ',', 'obsługa', 'baru', 'na', 'plus', '.']	1
7756	['duży']	0
36136	['rynku']	0
25033	[',']	0
10323	['w', 'błoto', 'pieniądze']	-1
19341	['bez', 'mocy']	0
29668	['na', 'letnie', 'wakacje']	0
14673	['jakie']	0
15702	['klienta']	0
27338	['flakon']	0
8085	['najpierw', 'kupiła', 'je', 'moja', 'mama', ',', 'a', 'następnie', 'ja', ',', 'bo', 'tak', 'mi', 'się', 'spodobało', '.']	0
308	['(']	0
21675	['to']	0
13991	['.']	0
39930	['pięcioletnia', 'dziewczynka', ',', 'porwana', 'wczoraj', 'przez', '65-letniego', 'mężczyznę', 'w', 'Chorzowie', 'na', 'Śląsku', ',', 'odzyskała', 'wieczorem', 'przytomność', '.']	0
32770	['względu', 'na', 'to']	0
19421	['które']	0
27100	['ten']	0
17400	['śmy']	0
10832	[',', 'tym', 'bardziej', 'jesteśmy', 'pewni', ',', 'że', 'stworzony', 'wizerunek', 'to', 'tylko', 'miraż', '.']	-1
40281	['młodego']	0
10921	['niedobre']	0
28701	['najbardziej', 'ulubionych']	1
21100	[',']	0
30395	['nie']	0
40458	['to', 'zwierzę']	0
15300	[',']	0
4618	['niezapomniane', 'wrażenia', ',', 'piękne', 'widoki', ',', 'jedyne', 'co', 'to', 'ciężko', 'zarezerwować', 'bo', 'jest', 'tak', 'popularne', '.']	1
17897	['moja', 'wizyta', 'trwała', 'u', 'niej', '3', 'minuty']	0
16365	['poczytać', 'co']	0
32023	['każdą']	0
13729	['.']	0
5534	['od', 'tego']	0
3025	['.']	0
30760	['mi', 'przez', 'cały', 'dzień']	0
10279	['użytkowaniu']	0
33362	[',', 'ze', 'ten', 'biustonosz', 'jest', 'bardzo', 'ładny', 'i', 'wyjtakowy']	1
15920	['O', 'beznadziejnej', 'jakości', 'tego', 'towaru']	-1
32088	['także']	0
30292	['zdecydowanych']	1
20309	['dodatkowych']	0
26752	['nie']	0
35908	['bardzo', 'ładne']	1
551	['dobrej', 'energii']	1
39217	['to', 'chyba', 'w', 'ogóle', 'nie', 'miało', 'nic', 'wspólnego', 'z', 'odwagą', '.']	0
29035	['prawdziwy', 'zapach']	1
27965	['jestem', 'oniemiała']	1
6917	['drugie']	0
39048	['terrorystycznym']	0
23199	[',', 'które', 'powszechnie', 'uważa', 'się', 'za', 'wulgarne']	-1
25455	['.', '.', '.', '.', ';']	0
4443	['może']	0
36212	['6', 'Bottled', 'wodę', 'toaletową', 'ponieważ', 'jest', 'to', 'dobry', 'produkt', 'i', 'nie', 'za', 'drogi', '.']	0
2354	['.']	0
26820	['cytrusów']	0
4165	['.']	0
35023	['te']	0
40617	['obrocie', 'gospodarczym']	0
34781	['nie']	0
38126	['dobroczynne', 'działanie', 'wina']	0
37859	['skuszona', 'ślicznym', 'zdjęciem']	1
6799	['na', 'piątkę', 'z', 'plusem']	1
19965	['to']	0
989	['!']	0
13428	['okropny']	-1
22519	['zasłonę', 'milczenia']	0
12039	['generalnie', 'odradzam', ',', 'drogo', 'i', 'niesmacznie']	-1
2540	['-']	0
3953	['cudowny', 'zapach', 'świeżych', 'ziół']	1
6480	['się', 'spodobać']	0
4556	['trzyma', 'się', 'krótko', 'i', 'trochę', 'droga', ',', 'z', 'chęcią', 'by', 'm', 'zatrzymała', 'ten', 'kolor', 'na', 'dłużej', 'bo', 'bardzo', 'mi', 'się', 'podoba']	1
33189	['każdego', 'dnia']	0
4793	['to']	0
31037	['się']	0
30202	['tym']	0
4573	['bardzo']	0
29013	['o', 'swobodnych', 'rzeczach']	1
13771	['temat', 'jakości', 'kuchni']	0
8193	['Po', 'umyciu', 'dłonie', 'co', 'prawda', 'nie', 'są', 'nawilżone']	0
29373	['zapach', 'zmysłowy']	1
3112	[',']	0
39513	['.']	0
25601	['bieliznę', 'lupoline']	0
31366	['eterycznej']	0
6951	['.']	0
16667	['tam']	0
9320	['czyste', 'sztucce']	0
32820	['ma', 'ładny', 'krój', 'i', 'jest', 'w', 'bardzo', 'kobiecych', 'kolorach', '.']	0
37009	['że']	0
2659	['na', 'minus', 'jedynie', 'trochę', 'za', 'mało', 'miejsc']	-1
12348	['ta', 'dieta', 'jest', 'kompletnie', 'do', 'niczego', ',', 'nie', 'wiem', 'skąd', 'te', 'pozytywne', 'opinie', 'o', 'niej', ',', 'ja', 'skończyła', 'm', 'w', 'fatalnym', 'stanie', 'prawie', 'w', 'szpitalu', ',', 'lepiej', 'uważajcie', '!']	-1
38518	['jego']	0
8321	[',', 'tak', 'tutaj', 'zostaje', 'mały', 'niedosyt', '.']	0
37780	['.']	0
1408	['solidniejsze']	0
19356	['prawie', 'cały', ',', 'nawet', 'drut', 'w', 'trzepaku', 'pękł', 'podczas', 'ubijania', 'śmietany', 'a', 'tarcza', 'dwustronna', 'do', 'wiórek', 'i', 'przecierania', 'padła', 'na', 'marchewce', ',', 'ścierając', 'przy', 'tym', 'plastik', 'z', 'osłony', 'stałej', ',', 'i', 'starta', 'marchewka', 'była', 'do', 'wyrzucenia', 'bo', 'z', 'kawałkami', 'plastiku']	-1
1272	['czego']	0
38848	['w', 'szkołach']	0
24853	['bardzo']	0
11378	['ją']	0
24543	['nie']	0
32406	['nie', 'praktyczny']	-1
14174	['zdjęciach', 'bluzki']	0
1584	['daniach']	0
33336	['podnosić']	1
20733	['obecnie', 'radosna', 'twórczość', 'The', 'Darkness', 'przypomina', 'bardziej', 'kabaret', ',', 'niż', 'granie', 'rocka', 'z', 'poczuciem', 'humoru']	-1
14077	[',', 'zupa', 'dnia', 'z', 'kminkiem', 'i', 'salami', 'była', 'niezła', ',']	1
21996	['za', 'każdym', 'kolejnym', 'razem']	0
19258	['po', 'pierwszym', 'praniu']	0
2454	['.']	0
3509	['fajna', 'zabawka']	1
38295	['tu']	0
7154	['stodoła', ',', 'w', 'której', 'serwowane', 'są', 'posiłki', ',']	0
4479	['nim']	0
8412	['kosmetyki', 'z', 'tej', 'serii']	0
12147	['do', 'połowy', 'łydki']	0
258	['co']	0
36574	['mojej', 'skórze']	0
32273	['rewelacyjnie', 'sprawdza', 'się', 'pod', 'gładkie', 'wymagające', 'sukienki', 'wieczorowe']	1
26076	['już', 'trochę', 'czasu']	0
28742	['zapachu']	0
25961	['noszenia', ',', 'bo', 'nitki', 'prują', 'się', 'dosłownie', 'co', 'milimetr']	-1
8987	['nie']	0
22765	['kultury']	0
17449	['duży', 'flakonik']	0
11757	[',']	0
35127	['będzie']	0
322	['kanapka']	0
1235	['w', 'prezencie']	0
28564	['Gucci', 'Rush']	0
23753	['euphorię']	0
14138	['rybna']	0
8375	['nawet', 'nie', 'przelewam', 'mydła', 'do', 'innych', 'dozowników', 'bo', 'to', 'mi', 'się', 'podoba']	1
11885	['.']	0
2458	[',', 'maja', 'dobry', 'sprzet', ',', 'dobre', 'wokale', ',', 'swietnie', 'sie', 'czuja', 'na', 'scenie', ',', 'prowadza', 'impreze', 'bardzo', 'fajnie', ',', 'potrafia', 'zabawic', 'i', 'starszego', 'i', 'mlodego', ',', 'ja', 'rowniez', 'sama', 'swietnie', 'sie', 'bawilam', 'chociaz', 'osobiscie', 'nie', 'przepadam', 'za', 'klimatami', 'weselnymi']	1
961	['to', 'jedzenie']	0
26410	['Nivea', 'jest', 'w', 'sam', 'raz', ',', 'a', 'przy', 'tym', 'nie', 'zostawia', 'żadnych', 'plam', 'na', 'ubraniach', ',', 'dobrze', 'chroni', '.']	1
39658	['cenowe']	0
29705	['nawet']	0
22326	[',']	0
29732	['raczej']	0
12854	['po', 'zmroku']	0
21442	[',']	0
25167	['kiedykolwiek', 'kupilam']	0
34232	['to', 'jeden', 'z', 'najlepszych', 'zakupów', ',', 'jaki', 'dokonała', 'm']	1
22056	['jak']	0
25654	['super', 'dopasowany']	1
32540	['praniu']	0
33746	['jednak']	0
18047	['ze', 'względu', 'na', 'swą', 'przewidywalną', 'historię', 'nie', 'potrafi', 'nią', 'zaangażować', 'widza', ',', 'nie', 'potrafi', 'również', 'oczarować', 'go', 'doskonałą', 'grą', 'aktorską']	-1
2340	['ziaji']	0
105	['nieco', 'wygórowane', 'jak', 'na', 'warunki', 'lubelskie']	-1
14894	['dostępności', 'i', 'czasu', 'realizacji', 'zamówień']	0
18990	['jest', 'duszny']	-1
4366	['już', 'po', 'chwili', 'zaczyna', 'dobrze', 'smakować', 'i', 'bardzo', 'pasuje', 'do', 'wszelkiego', 'rodzaju', 'słodyczy', 'i', 'ciast']	1
14381	['do', 'czego']	0
40973	['już']	0
26325	[',', 'ze', 'względu', 'na', 'dostęp', 'rozmiarów', ',', 'ale', 'też', 'stosunek', 'jakość', '-', 'cena', 'jest', 'zadowalający']	1
9403	['wiosnę']	0
8587	['przerost', 'formy', 'nad', 'treścią', '-', 'ceny', 'z', 'sufitu', ',', 'w', 'ogóle', 'oraz', 'w', 'relacji', 'do', 'jakości', 'i', 'wielkości', '.']	0
31967	['jest']	0
505	['fajny', 'wybór', 'przekąsek', 'i', 'dań', ',', 'w', 'smaku', 'bez', 'przesadnej', 'rewelacji', ',', 'ale', 'są', 'w', 'porządku', 'do', 'piwka', 'i', 'naprawdę', 'spore', '!']	0
30419	['pewnej', 'siebie', 'drapieżnej', 'i', 'zmysłowej']	1
7044	['zakupy']	0
2573	['w', 'czasie', 'a', 'inni', 'klienci', 'mogli', 'by', 'być', 'naszymi', 'dziadkami', ',', 'generalnie', 'super', 'ale', 'nie', 'dla', 'młodzieży']	1
38314	['dalekim']	0
38655	['tym']	0
35599	['korzenne']	0
4834	['zamku']	0
16437	['czegoś', 'lepszego']	1
6790	['może']	0
9357	[',', 'szkoda', 'ze', 'nie', 'udało', 'się', 'utrzymać', 'jakości', 'identycznej', 'jak', 'po', 'otwarciu', '.']	0
23360	[',']	0
36527	['dość', 'przystępnej']	1
27971	[':']	0
27761	['tak']	0
10070	['nie']	0
31249	['.']	0
12741	['nie', 'daje', 'ofektu', 'wow', 'obiecanego', 'przez', 'piękną', 'panią', 'w', 'reklamie', ',', 'marketingowe', 'oszustwo', ',', 'powinni', 'ście', 'się', 'wstydzić']	-1
19917	['organizacja', 'koncertu', ',', 'niezależni', 'od', 'zaistniałych', 'w', 'ostatniej', 'chwili', 'problemów', ',', 'pozostawia', 'wiele', 'do', 'życzenia', '.']	0
35193	['błoto']	0
20598	['.']	0
5074	['plaże', 'zapierające', 'dech', 'w', 'piersiach']	1
8330	['takie', 'same']	0
11572	['w', 'opłakanym', 'stanie', 'a', 'o', 'ich', 'kolorze', 'lepiej', 'nie', 'mówić']	-1
33082	['dobrze']	1
9266	['kelnera']	0
30282	['przypominający', 'mi', 'grejpfruta']	0
16520	['podczas', 'mojego', 'pierwszego', 'pobytu', 'w', 'restauracji', '-', 'krótko', 'po', 'otwarciu', ',', 'była', 'm', 'zachwycona', 'niestety', 'drugi', 'pobyt', 'w', 'restauracji', 'był', 'wielkim', 'rozczarowaniem', '.']	0
4989	['prawdziwy']	1
26298	['ten', 'stanik', 'ze', 'zdjęcia', 'mam']	0
36790	['.']	0
17272	['przynajmniej']	0
1523	['co']	0
40603	['obaj', 'uznali', 'je', 'za', 'wspaniałą', 'lekcję', 'historii', '.']	0
17682	['przed', 'pseudonaprawą']	-1
1721	[',']	0
11530	['dobre', 'wspomnienia', 'z', 'wcześniejszych', 'wizyt']	1
35951	['to']	0
9069	[',']	0
35075	['kolejnym', 'plusem', 'jest', 'opakowanie', 'w', 'bardzo', 'ciekawym', 'kształcie', '.']	0
26462	['miła']	1
39056	['wszystkich']	0
31968	['jest', 'to', 'produkt', 'pierwszej', 'jakości', '!']	0
31328	['.']	0
3410	['z', 'uśmiechem', 'odpowie', 'na', 'wszystkie', 'pytania']	0
30908	['stworzony', 'przez', 'włoski', 'zespół', 'projektantów', 'Domenico', 'dolce', 'i', 'Stefano', 'Gabbana']	0
21740	['się']	0
30350	['bardzo', 'ładny', 'flakon', ',', 'co', 'przyciąga', 'wzrok', '.']	0
27000	['kilkudziesięciu', 'minutach']	0
35492	['chyba', 'każdemu']	0
12350	['nie', 'wiem', 'skąd', 'te', 'pozytywne', 'opinie', 'o', 'niej']	-1
1231	['dostała', 'm', 'tą', 'kawę', 'w', 'prezencie']	0
29706	['nawet', 'na', 'romantyczną', 'kolację', '.']	0
26390	[',', 'nie', 'podrażnia', ',', 'ma', 'zabezpieczenie', 'przed', 'niechcianym', 'czy', 'niespodziewanym', 'naciśnięciem', 'poprzez', 'regulacje', 'nakrętki', 'obrotu', '.']	1
28079	['moja', 'mała', 'znajomość', 'zapachów']	0
4245	[',', 'że', 'daje', 'efekt', 'wow']	1
29233	['raczej', 'polecam', 'na', 'okres', 'zimowy']	1
22934	[',']	0
28623	['przykrą', 'woń']	-1
172	['przyjemne']	0
38947	['zbyt', 'silną', 'potrzebę', 'izolacji', ',', 'samotności']	0
11694	['potencjał']	1
15563	['tego']	0
20086	['no', 'wiele', 'grzechów']	-1
18871	[',']	0
14624	['po', '6', 'miesiącach', 'od', 'zakupu']	0
7809	['bardzo']	0
25002	['swoje', 'lata']	0
37416	['.']	0
10328	['.', '.']	0
6995	['czegoś', 'pysznego']	1
21610	['przekazać', 'wiedzy']	0
2554	[',']	0
34213	['świeża']	1
11307	['strata', 'pieniędzy']	-1
9453	['Po', 'wielkim', 'gąbkowym', 'boom', 'w', 'internecie']	0
11977	['jedzenie', 'średnie', ',', 'ryba', 'i', 'mięso', 'w', 'porządku']	0
2284	['słodko']	0
24109	['każdym', 'geście']	0
35514	['silnym', 'charakterem']	1
5400	['lepszych', 'z', 'sportowych']	1
38857	['się']	0
23865	['m']	0
3310	['bo', 'do', 'lasa', 'nii', 'wydawał', 'mi', 'się', 'słaby']	-1
40987	['.']	0
34316	['chyba']	0
36598	['Versace']	0
32607	['produktu']	0
24974	['względu', 'na', 'wiek']	0
6280	['naprawdę']	0
34963	['mocnej']	1
7796	['.']	0
26098	[',', 'ogólnie', 'nie', 'polecam']	-1
22493	['opanowanego', 'kierownika']	0
4499	['nie']	0
31299	['.']	0
12419	['się']	0
912	[')', ')']	0
37164	['-']	0
10416	['zrobienia', 'rezerwacji', 'przez', 'telefon']	0
21925	['moją']	0
13113	['managerów', 'czy', 'nawet', 'jakość', 'samych', 'dań', '.', '.', '.', '.']	0
14014	['znów', 'niesmacznym']	-1
30310	['duża', 'gama', 'świetnych', 'zapachów', '.']	0
11433	['em']	0
37515	['ten', 'biustonosz']	0
37924	['godny']	1
25208	['tylko']	0
41182	['mądrością']	0
30044	['ma', 'dość', 'intensywny', 'zapach', '.']	0
19268	['z', 'fajnej', 'konsystencji']	0
38039	['urodzeń']	0
7513	['luźna']	0
32487	['po', 'prostu']	0
34882	['.']	0
21018	['kiepski']	-1
27527	['.']	0
6225	['w', 'lokalu', 'czasami', 'bywa', 'ścisk']	0
31822	['.']	0
26169	['zupełnie']	0
40205	['wielu', 'miejscach']	0
17911	['wywiadu']	0
31455	['.']	0
13666	['moje', 'maile']	0
17697	['mocno', 'plastikowe']	-1
5489	['.']	0
37830	['że']	0
19664	['na', 'lekarza', 'konowała']	-1
28444	['zupełnie']	0
4544	[',']	0
3392	['w', 'swoim', 'rodzaju', ',', 'delikatne', 'mieso', ',', 'porcja', 'jak', 'dla', 'wielkiego', 'chłopa', 'plus', 'świetna', 'obsługa', 'która', 'z', 'uśmiechem', 'odpowie', 'na', 'wszystkie', 'pytania']	1
2605	['.']	0
1740	['naprawdę', 'jestem', 'w', 'szoku', 'jak', 'one', 'pięknie', ',', 'mocno', 'i', 'długo', 'pachną']	1
32041	['.']	0
2329	['nie']	0
28487	[',']	0
39564	['tych', 'pierwszych', 'związkach']	0
9583	['tego']	0
1143	[',']	0
32091	[',']	0
11322	['te', 'pociągi', '-', 'cena', 'biletu', 'przystępna', ',', 'ale', 'warunki', 'skandaliczne', ',', 'brudno', ',', 'ciasno', ',', 'zatkana', 'toaleta', 'a', 'do', 'tego', 'nasz', 'jeszcze', 'miał', 'opóźnienie']	-1
25606	[',']	0
37626	['pudrowego', 'różu']	0
8162	['nie', 'podrażnia']	0
39442	['zerowy', 'albo', 'ujemny', 'zysk']	1
16701	['wszelkiej']	0
8009	['najwyższym']	0
11061	[',']	0
3491	['.']	0
38628	['niszczenie', 'samochodów']	-1
3844	['chleb']	0
18734	['rozpadania', 'się', 'na', 'tysiąc', 'kawałków']	0
28249	['zagorzałym']	1
32739	['cienką']	-1
10440	['pozostałe']	0
33850	['mydło']	0
30658	['po', 'naniesieniu', 'na', 'skórę', 'szyi']	0
27347	['mnie', 'się', 'bardzo', 'podoba']	1
35693	['buteleczka', 'w', 'ognistym', 'kolorze', '.']	0
5183	['hipoalergiczny']	0
17867	['bardzo', 'korzystnej', 'cenie']	1
18584	['em']	0
6409	['smacznych', 'dań']	1
31106	['o', 'świeżym', ',', 'przyciągającym', 'zapachu']	1
39983	['jeszcze', 'przez', 'kilka', 'minut']	0
6905	['(', 'najlepsze', 'mieso', 'w', 'burgera', 'ch', ',', 'jakie', 'udalo', 'mi', 'sie', 'zjeść', ')', ',', 'po', 'drugie', 'powidła', ',', 'które', 'w', 'połączeniu', 'z', 'serem', 'kozim', 'nadają', 'burger', 'owi', 'niepowtarzalnego', 'smaku']	1
36922	['fajny']	1
17596	[',']	0
14206	['garderoba', 'gwiazdy']	0
35477	['dostał', 'em', 'ją', 'w', 'preze', 'cie']	0
27469	['Snoopy', ',', 'niesnoopy', 'itp', '.', 'itd']	0
17158	['jakiś', 'inny', 'gust']	0
270	['dań', ',', 'mimo', 'ostatniej', 'podwyżki']	0
7877	['bardzo', 'miła']	1
21705	[',', 'zbyt', 'często', 'robił', 'przerwy', ',', 'pomimo', 'tego', 'ze', 'goście', 'się', 'bawić']	0
3577	['wkłady']	0
28904	['zadbanym', 'mężczyzną']	1
7953	['nawet', 'z', 'rodziną', 'wszystkich', 'których', 'tan', 'zabrali', 'byli', 'zachwyceni', 'tym', 'miejscem']	1
39329	['miesięcy']	0
3267	['jak', 'najlepszym', 'porządku']	1
40642	['przysłowiowy']	0
18235	['nie', 'usowa', 'lupiezu']	0
30268	['idealny', 'na', 'lato', '.']	1
36891	['troszkę', 'wysoka']	0
23993	['słodycz']	1
31795	['to', 'ciekawy', 'biustonosz']	1
1063	['doskonale']	0
29351	['specjalny', 'wieczór']	1
1096	['nie']	0
29782	['.']	0
34719	['o', 'cenę']	0
21513	[',']	0
32224	['biustonosz', 'jest', 'bardzo', 'estetyczny', '.']	0
41067	['nagradzanie', 'wyróżniających', 'się', 'młodych', 'Polaków']	0
20235	['w', 'momencie', 'napotkania', 'na', 'jakikolwiek', 'opór']	0
27156	['po', 'kilku', 'latach', 'prób', 'i', 'eksperymentów', 'własnie', 'ten', 'zapach', 'jest', 'najbliższy', 'ideału']	1
37588	['przeznaczony', 'dla', 'kobiet', 'z', 'większym', 'biustem']	0
25390	['zamówiła', 'm', '2', 'stroje', 'kąpielowe', 'i', 'była', 'm', 'bardzo', 'pozytywnie', 'zaskoczona', 'jakością', ',', 'która', 'jest', 'doskonała', ',', 'oraz', 'szybkością', 'otrzymania', 'przesyłki', '(', '2dni', ')', '.']	1
28338	[',']	0
34862	['O', 'tych', 'perfumach']	0
26821	[',']	0
27185	['.']	0
16024	['kompasu']	0
26132	['mnie', 'bardzo', 'pozytywnie', 'zaskoczył', 'swoją', 'głębią', 'i', 'tym', 'jak', 'ciekawie', 'przenikają', 'się', 'ze', 'sobą', 'różne', 'nuty', ',', 'podczas', 'noszenia', 'na', 'sobie']	1
22278	['służbie', 'zdrowia']	0
33023	['poza', 'tym']	0
33455	['zszyty']	0
5088	['wystarczy', 'ich', 'przeczekać', 'żeby', 'spokojnie', 'pospacerować']	0
28476	['nie']	0
4811	['niezbyt', 'dobra', 'dla', 'pięciolatków', ',', 'lepsza', 'dla', 'siedmio', '-', 'ośmiolatków', ',', 'na', 'pewno', 'będą', 'się', 'przy', 'niej', 'dobrze', 'bawić']	0
21321	['z', 'proszku']	0
29376	['zapach', 'zmysłowy', ',', 'ale', 'ciężki', '.']	0
23736	['ponadto', 'ładnie']	1
11131	['nie']	0
17006	['omijać', 'szerokim', 'łukiem', 'tą', 'bezczelną', 'i', 'chciwą', 'knajpę']	-1
32988	['faktycznie', 'bardzo', 'przydatny', 'do', 'kreacji', 'i', 'z', 'tzw']	1
34199	['są', 'to', 'moje', 'jedne', 'z', 'ulubionych', 'perfum', ',', 'najlepsze', 'od', 'd&', 'g', '.']	0
